Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total Salaries With Tax,Date,Time,Payment,COGS without Tax,Gross Income Percentage,Profit Income,Rating,Rounded_Rating
859710933,C,Naypyitaw,Member,Female,Sports and travel,$15.49,2,$1.55,$32.53,1/16/2019,3:10:00 PM,Cash,$30.98,$4.76,$1.55,6.3,6
740115257,C,Naypyitaw,Normal,Male,Electronic accessories,$24.74,10,$12.37,$259.77,2/24/2019,4:44:00 PM,Cash,$247.40,$4.76,$12.37,7.1,7
369822676,B,Mandalay,Normal,Male,Electronic accessories,$75.66,5,$18.92,$397.22,1/15/2019,6:22:00 PM,Ewallet,$378.30,$4.76,$18.92,7.8,8
563474072,B,Mandalay,Normal,Female,Health and beauty,$55.81,6,$16.74,$351.60,1/22/2019,11:52:00 AM,Cash,$334.86,$4.76,$16.74,9.9,10
742045161,A,Yangon,Member,Male,Home and lifestyle,$72.78,10,$36.39,$764.19,2/3/2019,5:24:00 PM,Cash,$727.80,$4.76,$36.39,7.3,7
149157606,B,Mandalay,Member,Male,Sports and travel,$37.32,9,$16.79,$352.67,3/6/2019,3:31:00 PM,Ewallet,$335.88,$4.76,$16.79,5.1,5
133773154,B,Mandalay,Member,Male,Fashion accessories,$60.18,4,$12.04,$252.76,2/16/2019,6:04:00 PM,Credit card,$240.72,$4.76,$12.04,9.4,9
169524504,A,Yangon,Normal,Female,Electronic accessories,$15.69,3,$2.35,$49.42,3/14/2019,2:13:00 PM,Credit card,$47.07,$4.76,$2.35,5.8,6
250817186,C,Naypyitaw,Normal,Female,Electronic accessories,$99.69,1,$4.98,$104.67,2/27/2019,10:23:00 AM,Credit card,$99.69,$4.76,$4.98,8,8
562125430,A,Yangon,Member,Female,Fashion accessories,$88.15,3,$13.22,$277.67,1/18/2019,10:11:00 AM,Ewallet,$264.45,$4.76,$13.22,7.9,8
816728853,A,Yangon,Member,Female,Sports and travel,$27.93,5,$6.98,$146.63,1/29/2019,3:48:00 PM,Cash,$139.65,$4.76,$6.98,5.9,6
491383499,A,Yangon,Member,Male,Fashion accessories,$55.45,1,$2.77,$58.22,2/26/2019,5:46:00 PM,Credit card,$55.45,$4.76,$2.77,4.9,5
322022271,B,Mandalay,Normal,Female,Sports and travel,$42.97,3,$6.45,$135.36,2/3/2019,11:46:00 AM,Cash,$128.91,$4.76,$6.45,9.3,9
842294695,C,Naypyitaw,Member,Male,Sports and travel,$17.14,7,$6.00,$125.98,1/16/2019,12:07:00 PM,Credit card,$119.98,$4.76,$6.00,7.9,8
725672480,B,Mandalay,Member,Female,Fashion accessories,$58.75,6,$17.63,$370.13,3/24/2019,6:14:00 PM,Credit card,$352.50,$4.76,$17.63,5.9,6
641512661,C,Naypyitaw,Member,Female,Food and beverages,$87.10,10,$43.55,$914.55,2/12/2019,2:45:00 PM,Credit card,$871.00,$4.76,$43.55,9.9,10
714023114,C,Naypyitaw,Normal,Female,Sports and travel,$98.80,2,$9.88,$207.48,2/21/2019,11:39:00 AM,Cash,$197.60,$4.76,$9.88,7.7,8
518172983,A,Yangon,Normal,Female,Fashion accessories,$48.63,4,$9.73,$204.25,2/4/2019,3:44:00 PM,Ewallet,$194.52,$4.76,$9.73,7.6,8
779422410,B,Mandalay,Member,Male,Food and beverages,$57.74,3,$8.66,$181.88,2/20/2019,1:06:00 PM,Ewallet,$173.22,$4.76,$8.66,7.7,8
190143147,B,Mandalay,Normal,Female,Health and beauty,$17.97,4,$3.59,$75.47,2/23/2019,8:43:00 PM,Ewallet,$71.88,$4.76,$3.59,6.4,6
408666712,C,Naypyitaw,Member,Female,Health and beauty,$47.71,6,$14.31,$300.57,2/16/2019,2:19:00 PM,Ewallet,$286.26,$4.76,$14.31,4.4,4
679226530,B,Mandalay,Normal,Female,Sports and travel,$40.62,2,$4.06,$85.30,1/17/2019,10:01:00 AM,Credit card,$81.24,$4.76,$4.06,4.1,4
588478641,A,Yangon,Member,Male,Fashion accessories,$56.04,10,$28.02,$588.42,1/14/2019,7:30:00 PM,Ewallet,$560.40,$4.76,$28.02,4.4,4
642614706,B,Mandalay,Member,Male,Food and beverages,$93.40,2,$9.34,$196.14,3/30/2019,4:34:00 PM,Cash,$186.80,$4.76,$9.34,5.5,6
576314774,B,Mandalay,Normal,Female,Health and beauty,$73.41,3,$11.01,$231.24,3/2/2019,1:10:00 PM,Ewallet,$220.23,$4.76,$11.01,4,4
556416224,C,Naypyitaw,Normal,Male,Health and beauty,$33.64,8,$13.46,$282.58,2/15/2019,5:10:00 PM,Credit card,$269.12,$4.76,$13.46,9.3,9
811038790,A,Yangon,Normal,Female,Electronic accessories,$45.48,10,$22.74,$477.54,3/1/2019,10:22:00 AM,Credit card,$454.80,$4.76,$22.74,4.8,5
242113142,B,Mandalay,Member,Male,Fashion accessories,$83.77,2,$8.38,$175.92,2/24/2019,7:57:00 PM,Cash,$167.54,$4.76,$8.38,4.6,5
752233760,B,Mandalay,Member,Female,Sports and travel,$64.08,7,$22.43,$470.99,2/19/2019,7:29:00 PM,Credit card,$448.56,$4.76,$22.43,7.3,7
274055470,A,Yangon,Member,Female,Food and beverages,$73.47,4,$14.69,$308.57,2/23/2019,6:30:00 PM,Cash,$293.88,$4.76,$14.69,6,6
648943045,C,Naypyitaw,Normal,Male,Health and beauty,$58.95,10,$29.48,$618.98,2/7/2019,2:27:00 PM,Ewallet,$589.50,$4.76,$29.48,8.1,8
130674723,A,Yangon,Member,Male,Food and beverages,$48.50,6,$14.55,$305.55,1/11/2019,1:57:00 PM,Ewallet,$291.00,$4.76,$14.55,9.4,9
528875606,B,Mandalay,Member,Female,Electronic accessories,$39.48,1,$1.97,$41.45,2/12/2019,7:43:00 PM,Cash,$39.48,$4.76,$1.97,6.5,7
320852052,B,Mandalay,Normal,Female,Sports and travel,$34.81,1,$1.74,$36.55,1/14/2019,10:11:00 AM,Credit card,$34.81,$4.76,$1.74,7,7
370960655,C,Naypyitaw,Normal,Female,Fashion accessories,$49.32,6,$14.80,$310.72,1/9/2019,1:46:00 PM,Ewallet,$295.92,$4.76,$14.80,7.1,7
105106182,A,Yangon,Member,Male,Fashion accessories,$21.48,2,$2.15,$45.11,2/27/2019,12:22:00 PM,Ewallet,$42.96,$4.76,$2.15,6.6,7
510790415,B,Mandalay,Member,Female,Sports and travel,$23.08,6,$6.92,$145.40,1/24/2019,7:20:00 PM,Ewallet,$138.48,$4.76,$6.92,4.9,5
241965076,B,Mandalay,Member,Female,Home and lifestyle,$49.10,2,$4.91,$103.11,1/8/2019,12:58:00 PM,Credit card,$98.20,$4.76,$4.91,6.4,6
767974650,B,Mandalay,Member,Female,Sports and travel,$64.83,2,$6.48,$136.14,1/8/2019,11:59:00 AM,Credit card,$129.66,$4.76,$6.48,8,8
648831321,A,Yangon,Member,Male,Home and lifestyle,$63.56,10,$31.78,$667.38,1/16/2019,5:59:00 PM,Cash,$635.60,$4.76,$31.78,4.3,4
173572300,C,Naypyitaw,Member,Male,Sports and travel,$72.88,2,$7.29,$153.05,3/13/2019,12:51:00 PM,Cash,$145.76,$4.76,$7.29,6.1,6
305032383,A,Yangon,Normal,Female,Food and beverages,$67.10,3,$10.07,$211.37,2/15/2019,10:36:00 AM,Cash,$201.30,$4.76,$10.07,7.5,8
394556384,C,Naypyitaw,Member,Female,Sports and travel,$70.19,9,$31.59,$663.30,1/25/2019,1:38:00 PM,Cash,$631.71,$4.76,$31.59,6.7,7
266206657,C,Naypyitaw,Member,Male,Food and beverages,$55.04,7,$19.26,$404.54,3/12/2019,7:39:00 PM,Ewallet,$385.28,$4.76,$19.26,5.2,5
689051884,A,Yangon,Member,Male,Health and beauty,$48.63,10,$24.32,$510.62,3/4/2019,12:44:00 PM,Cash,$486.30,$4.76,$24.32,8.8,9
196012849,C,Naypyitaw,Member,Female,Fashion accessories,$73.38,7,$25.68,$539.34,2/10/2019,1:56:00 PM,Cash,$513.66,$4.76,$25.68,9.5,10
372625264,C,Naypyitaw,Normal,Female,Food and beverages,$52.60,9,$23.67,$497.07,1/16/2019,2:42:00 PM,Cash,$473.40,$4.76,$23.67,7.6,8
800098606,A,Yangon,Member,Female,Home and lifestyle,$87.37,5,$21.84,$458.69,1/29/2019,7:45:00 PM,Cash,$436.85,$4.76,$21.84,6.6,7
182527000,A,Yangon,Member,Female,Sports and travel,$27.04,4,$5.41,$113.57,1/1/2019,8:26:00 PM,Ewallet,$108.16,$4.76,$5.41,6.9,7
826588051,B,Mandalay,Normal,Male,Home and lifestyle,$62.19,4,$12.44,$261.20,1/6/2019,7:46:00 PM,Ewallet,$248.76,$4.76,$12.44,4.3,4
868060466,A,Yangon,Member,Male,Electronic accessories,$69.58,9,$31.31,$657.53,2/19/2019,7:38:00 PM,Credit card,$626.22,$4.76,$31.31,7.8,8
751419720,C,Naypyitaw,Normal,Male,Home and lifestyle,$97.50,10,$48.75,"$1,023.75",1/12/2019,4:18:00 PM,Ewallet,$975.00,$4.76,$48.75,8,8
626437888,C,Naypyitaw,Normal,Female,Fashion accessories,$60.41,8,$24.16,$507.44,2/7/2019,12:23:00 PM,Ewallet,$483.28,$4.76,$24.16,9.6,10
176647711,B,Mandalay,Normal,Male,Food and beverages,$32.32,3,$4.85,$101.81,3/27/2019,7:11:00 PM,Credit card,$96.96,$4.76,$4.85,4.3,4
191290321,B,Mandalay,Member,Female,Fashion accessories,$19.77,10,$9.89,$207.59,2/27/2019,6:57:00 PM,Credit card,$197.70,$4.76,$9.89,5,5
729062010,B,Mandalay,Member,Male,Health and beauty,$80.47,9,$36.21,$760.44,1/6/2019,11:18:00 AM,Cash,$724.23,$4.76,$36.21,9.2,9
640485028,B,Mandalay,Member,Female,Home and lifestyle,$88.39,9,$39.78,$835.29,3/2/2019,12:40:00 PM,Cash,$795.51,$4.76,$39.78,6.3,6
186799562,B,Mandalay,Normal,Male,Health and beauty,$71.77,7,$25.12,$527.51,3/29/2019,2:06:00 PM,Cash,$502.39,$4.76,$25.12,8.9,9
834455519,B,Mandalay,Normal,Female,Electronic accessories,$43.00,4,$8.60,$180.60,1/31/2019,8:48:00 PM,Ewallet,$172.00,$4.76,$8.60,7.6,8
162658559,C,Naypyitaw,Member,Male,Food and beverages,$68.98,1,$3.45,$72.43,1/21/2019,8:13:00 PM,Cash,$68.98,$4.76,$3.45,4.8,5
760275490,C,Naypyitaw,Normal,Male,Fashion accessories,$15.62,8,$6.25,$131.21,1/20/2019,8:37:00 PM,Ewallet,$124.96,$4.76,$6.25,9.1,9
445309252,A,Yangon,Normal,Male,Sports and travel,$25.70,3,$3.86,$80.96,1/17/2019,5:59:00 PM,Ewallet,$77.10,$4.76,$3.86,6.1,6
786942700,A,Yangon,Member,Male,Food and beverages,$80.62,6,$24.19,$507.91,2/28/2019,8:18:00 PM,Cash,$483.72,$4.76,$24.19,9.1,9
728887867,C,Naypyitaw,Member,Female,Home and lifestyle,$75.53,4,$15.11,$317.23,3/19/2019,3:52:00 PM,Ewallet,$302.12,$4.76,$15.11,8.3,8
183213799,C,Naypyitaw,Normal,Female,Electronic accessories,$77.63,9,$34.93,$733.60,2/19/2019,3:14:00 PM,Ewallet,$698.67,$4.76,$34.93,7.2,7
268203585,C,Naypyitaw,Normal,Female,Health and beauty,$13.85,9,$6.23,$130.88,2/4/2019,12:50:00 PM,Ewallet,$124.65,$4.76,$6.23,6,6
735329839,C,Naypyitaw,Member,Male,Fashion accessories,$98.70,8,$39.48,$829.08,1/31/2019,10:36:00 AM,Ewallet,$789.60,$4.76,$39.48,8.5,9
258927466,A,Yangon,Normal,Female,Health and beauty,$35.68,5,$8.92,$187.32,2/6/2019,6:33:00 PM,Credit card,$178.40,$4.76,$8.92,6.6,7
857163520,A,Yangon,Member,Female,Fashion accessories,$71.46,7,$25.01,$525.23,3/28/2019,4:06:00 PM,Ewallet,$500.22,$4.76,$25.01,4.5,5
482171179,A,Yangon,Member,Male,Electronic accessories,$11.94,3,$1.79,$37.61,1/19/2019,12:47:00 PM,Credit card,$35.82,$4.76,$1.79,8.1,8
788215741,A,Yangon,Normal,Male,Fashion accessories,$45.38,3,$6.81,$142.95,2/17/2019,1:34:00 PM,Credit card,$136.14,$4.76,$6.81,7.2,7
821149046,B,Mandalay,Member,Female,Fashion accessories,$17.48,6,$5.24,$110.12,1/18/2019,3:04:00 PM,Credit card,$104.88,$4.76,$5.24,6.1,6
418050656,B,Mandalay,Normal,Female,Fashion accessories,$25.56,7,$8.95,$187.87,2/2/2019,8:42:00 PM,Cash,$178.92,$4.76,$8.95,7.1,7
678790726,C,Naypyitaw,Member,Female,Sports and travel,$90.63,9,$40.78,$856.45,1/18/2019,3:28:00 PM,Cash,$815.67,$4.76,$40.78,5.1,5
776681096,B,Mandalay,Normal,Male,Home and lifestyle,$44.12,3,$6.62,$138.98,3/18/2019,1:45:00 PM,Credit card,$132.36,$4.76,$6.62,7.9,8
592461692,C,Naypyitaw,Member,Female,Food and beverages,$36.77,7,$12.87,$270.26,1/11/2019,8:10:00 PM,Cash,$257.39,$4.76,$12.87,7.4,7
434359162,B,Mandalay,Member,Male,Food and beverages,$23.34,4,$4.67,$98.03,2/4/2019,6:53:00 PM,Ewallet,$93.36,$4.76,$4.67,7.4,7
149140304,C,Naypyitaw,Member,Female,Health and beauty,$28.50,8,$11.40,$239.40,2/6/2019,2:24:00 PM,Cash,$228.00,$4.76,$11.40,6.6,7
442446497,C,Naypyitaw,Member,Male,Home and lifestyle,$55.57,3,$8.34,$175.05,1/8/2019,11:42:00 AM,Credit card,$166.71,$4.76,$8.34,5.9,6
174640215,B,Mandalay,Normal,Male,Sports and travel,$69.74,10,$34.87,$732.27,3/5/2019,5:49:00 PM,Credit card,$697.40,$4.76,$34.87,8.9,9
210749613,C,Naypyitaw,Normal,Male,Fashion accessories,$97.26,4,$19.45,$408.49,3/16/2019,3:33:00 PM,Ewallet,$389.04,$4.76,$19.45,6.8,7
299290180,B,Mandalay,Member,Female,Home and lifestyle,$52.18,7,$18.26,$383.52,3/9/2019,10:54:00 AM,Cash,$365.26,$4.76,$18.26,9.3,9
247112470,A,Yangon,Member,Female,Fashion accessories,$22.32,4,$4.46,$93.74,3/1/2019,4:23:00 PM,Credit card,$89.28,$4.76,$4.46,4.4,4
635285728,A,Yangon,Normal,Male,Health and beauty,$56.00,3,$8.40,$176.40,2/28/2019,7:33:00 PM,Ewallet,$168.00,$4.76,$8.40,4.8,5
756490168,A,Yangon,Member,Male,Fashion accessories,$19.70,1,$0.99,$20.69,2/8/2019,11:39:00 AM,Ewallet,$19.70,$4.76,$0.99,9.5,10
438231242,B,Mandalay,Normal,Male,Electronic accessories,$75.88,7,$26.56,$557.72,1/24/2019,10:38:00 AM,Ewallet,$531.16,$4.76,$26.56,8.9,9
238456950,B,Mandalay,Member,Male,Food and beverages,$53.72,1,$2.69,$56.41,3/1/2019,8:03:00 PM,Ewallet,$53.72,$4.76,$2.69,6.4,6
607652441,C,Naypyitaw,Member,Male,Health and beauty,$81.95,10,$40.98,$860.48,3/10/2019,12:39:00 PM,Credit card,$819.50,$4.76,$40.98,6,6
386277606,C,Naypyitaw,Member,Female,Home and lifestyle,$81.20,7,$28.42,$596.82,3/23/2019,3:59:00 PM,Credit card,$568.40,$4.76,$28.42,8.1,8
137635492,C,Naypyitaw,Normal,Male,Electronic accessories,$58.76,10,$29.38,$616.98,1/29/2019,2:26:00 PM,Ewallet,$587.60,$4.76,$29.38,9,9
197777132,B,Mandalay,Member,Male,Electronic accessories,$91.56,8,$36.62,$769.10,1/12/2019,6:22:00 PM,Ewallet,$732.48,$4.76,$36.62,6,6
805860265,A,Yangon,Normal,Male,Home and lifestyle,$93.96,9,$42.28,$887.92,3/20/2019,11:32:00 AM,Cash,$845.64,$4.76,$42.28,9.8,10
733291227,C,Naypyitaw,Normal,Male,Home and lifestyle,$55.61,7,$19.46,$408.73,3/23/2019,12:41:00 PM,Cash,$389.27,$4.76,$19.46,8.5,9
451732711,C,Naypyitaw,Normal,Male,Food and beverages,$84.83,1,$4.24,$89.07,1/14/2019,3:20:00 PM,Ewallet,$84.83,$4.76,$4.24,8.8,9
373140504,A,Yangon,Member,Female,Sports and travel,$71.63,2,$7.16,$150.42,2/12/2019,2:33:00 PM,Ewallet,$143.26,$4.76,$7.16,8.8,9
546802899,A,Yangon,Member,Male,Home and lifestyle,$37.69,2,$3.77,$79.15,2/20/2019,3:29:00 PM,Ewallet,$75.38,$4.76,$3.77,9.5,10
345689016,C,Naypyitaw,Member,Female,Sports and travel,$31.67,8,$12.67,$266.03,1/2/2019,4:19:00 PM,Credit card,$253.36,$4.76,$12.67,5.6,6
390175806,C,Naypyitaw,Member,Female,Food and beverages,$38.42,1,$1.92,$40.34,2/2/2019,4:33:00 PM,Cash,$38.42,$4.76,$1.92,8.6,9
457131708,B,Mandalay,Member,Male,Fashion accessories,$65.23,10,$32.62,$684.92,1/8/2019,7:07:00 PM,Credit card,$652.30,$4.76,$32.62,5.2,5
664142882,C,Naypyitaw,Member,Female,Home and lifestyle,$10.53,5,$2.63,$55.28,1/30/2019,2:43:00 PM,Credit card,$52.65,$4.76,$2.63,5.8,6
487796868,B,Mandalay,Member,Female,Home and lifestyle,$12.29,9,$5.53,$116.14,3/26/2019,7:28:00 PM,Credit card,$110.61,$4.76,$5.53,8,8
314234520,C,Naypyitaw,Member,Male,Health and beauty,$81.23,7,$28.43,$597.04,1/15/2019,8:44:00 PM,Cash,$568.61,$4.76,$28.43,9,9
210307976,B,Mandalay,Member,Female,Fashion accessories,$22.32,4,$4.46,$93.74,3/14/2019,11:16:00 AM,Ewallet,$89.28,$4.76,$4.46,4.1,4
585868361,A,Yangon,Normal,Female,Food and beverages,$27.28,5,$6.82,$143.22,2/3/2019,10:31:00 AM,Credit card,$136.40,$4.76,$6.82,8.6,9
807147833,A,Yangon,Member,Female,Electronic accessories,$17.42,10,$8.71,$182.91,2/22/2019,12:30:00 PM,Ewallet,$174.20,$4.76,$8.71,7,7
775721988,B,Mandalay,Normal,Male,Home and lifestyle,$73.28,5,$18.32,$384.72,1/24/2019,3:05:00 PM,Ewallet,$366.40,$4.76,$18.32,8.4,8
288383758,C,Naypyitaw,Member,Female,Fashion accessories,$84.87,3,$12.73,$267.34,1/25/2019,6:30:00 PM,Ewallet,$254.61,$4.76,$12.73,7.4,7
652436591,A,Yangon,Normal,Female,Fashion accessories,$97.29,8,$38.92,$817.24,3/9/2019,1:18:00 PM,Credit card,$778.32,$4.76,$38.92,6.2,6
785960615,B,Mandalay,Member,Female,Electronic accessories,$35.74,8,$14.30,$300.22,2/17/2019,3:28:00 PM,Ewallet,$285.92,$4.76,$14.30,4.9,5
406467107,A,Yangon,Normal,Female,Home and lifestyle,$96.52,6,$28.96,$608.08,1/11/2019,11:52:00 AM,Cash,$579.12,$4.76,$28.96,4.5,5
250175703,A,Yangon,Member,Male,Food and beverages,$18.85,10,$9.43,$197.93,2/27/2019,6:24:00 PM,Ewallet,$188.50,$4.76,$9.43,5.6,6
156953964,A,Yangon,Normal,Female,Food and beverages,$55.39,4,$11.08,$232.64,3/25/2019,3:19:00 PM,Ewallet,$221.56,$4.76,$11.08,8,8
842408179,B,Mandalay,Member,Female,Food and beverages,$77.20,10,$38.60,$810.60,2/11/2019,10:38:00 AM,Credit card,$772.00,$4.76,$38.60,5.6,6
525098450,B,Mandalay,Normal,Male,Electronic accessories,$72.13,10,$36.07,$757.37,1/31/2019,3:12:00 PM,Credit card,$721.30,$4.76,$36.07,4.2,4
410671709,A,Yangon,Member,Female,Fashion accessories,$63.88,8,$25.55,$536.59,1/20/2019,5:48:00 PM,Ewallet,$511.04,$4.76,$25.55,9.9,10
587734862,A,Yangon,Member,Female,Health and beauty,$10.69,5,$2.67,$56.12,3/26/2019,11:07:00 AM,Ewallet,$53.45,$4.76,$2.67,7.6,8
787872010,A,Yangon,Member,Male,Health and beauty,$55.50,4,$11.10,$233.10,1/20/2019,3:48:00 PM,Credit card,$222.00,$4.76,$11.10,6.6,7
593144239,B,Mandalay,Normal,Female,Home and lifestyle,$95.46,8,$38.18,$801.86,3/5/2019,7:40:00 PM,Ewallet,$763.68,$4.76,$38.18,4.7,5
801880346,C,Naypyitaw,Normal,Female,Fashion accessories,$76.06,3,$11.41,$239.59,1/5/2019,8:30:00 PM,Credit card,$228.18,$4.76,$11.41,9.8,10
388762555,B,Mandalay,Normal,Male,Sports and travel,$13.69,6,$4.11,$86.25,2/13/2019,1:59:00 PM,Cash,$82.14,$4.76,$4.11,6.3,6
711311234,B,Mandalay,Normal,Female,Electronic accessories,$95.64,4,$19.13,$401.69,3/16/2019,6:51:00 PM,Cash,$382.56,$4.76,$19.13,7.9,8
886546089,A,Yangon,Normal,Female,Home and lifestyle,$11.43,6,$3.43,$72.01,1/15/2019,5:24:00 PM,Cash,$68.58,$4.76,$3.43,7.7,8
707327409,B,Mandalay,Member,Female,Sports and travel,$95.54,4,$19.11,$401.27,2/26/2019,11:58:00 AM,Ewallet,$382.16,$4.76,$19.11,4.5,5
759984285,C,Naypyitaw,Member,Female,Health and beauty,$85.87,7,$30.05,$631.14,2/27/2019,7:01:00 PM,Credit card,$601.09,$4.76,$30.05,8,8
201638275,C,Naypyitaw,Member,Female,Sports and travel,$67.99,7,$23.80,$499.73,2/17/2019,4:50:00 PM,Ewallet,$475.93,$4.76,$23.80,5.7,6
471068611,C,Naypyitaw,Normal,Female,Food and beverages,$52.42,1,$2.62,$55.04,2/6/2019,10:22:00 AM,Credit card,$52.42,$4.76,$2.62,6.3,6
200165952,C,Naypyitaw,Member,Male,Food and beverages,$65.65,2,$6.57,$137.87,1/17/2019,4:46:00 PM,Cash,$131.30,$4.76,$6.57,6,6
120542248,B,Mandalay,Normal,Female,Food and beverages,$28.86,5,$7.22,$151.52,1/22/2019,6:08:00 PM,Credit card,$144.30,$4.76,$7.22,8,8
102772261,C,Naypyitaw,Member,Male,Health and beauty,$65.31,7,$22.86,$480.03,3/5/2019,6:02:00 PM,Credit card,$457.17,$4.76,$22.86,4.2,4
875318302,B,Mandalay,Normal,Male,Sports and travel,$93.38,1,$4.67,$98.05,1/3/2019,1:07:00 PM,Cash,$93.38,$4.76,$4.67,9.6,10
102062002,C,Naypyitaw,Member,Male,Sports and travel,$25.25,5,$6.31,$132.56,3/20/2019,5:52:00 PM,Cash,$126.25,$4.76,$6.31,6.1,6
457940464,B,Mandalay,Member,Male,Electronic accessories,$87.87,9,$39.54,$830.37,1/31/2019,8:32:00 PM,Ewallet,$790.83,$4.76,$39.54,5.6,6
629424133,C,Naypyitaw,Normal,Male,Health and beauty,$21.80,8,$8.72,$183.12,2/19/2019,7:24:00 PM,Cash,$174.40,$4.76,$8.72,8.3,8
534533526,A,Yangon,Normal,Female,Sports and travel,$94.76,4,$18.95,$397.99,2/11/2019,4:06:00 PM,Ewallet,$379.04,$4.76,$18.95,7.8,8
307042070,A,Yangon,Member,Female,Fashion accessories,$30.62,1,$1.53,$32.15,2/5/2019,2:14:00 PM,Credit card,$30.62,$4.76,$1.53,4.1,4
468997231,C,Naypyitaw,Normal,Female,Home and lifestyle,$44.01,8,$17.60,$369.68,3/3/2019,5:36:00 PM,Cash,$352.08,$4.76,$17.60,8.8,9
516776464,C,Naypyitaw,Member,Female,Health and beauty,$10.16,5,$2.54,$53.34,2/24/2019,1:08:00 PM,Ewallet,$50.80,$4.76,$2.54,4.1,4
404915964,A,Yangon,Normal,Male,Electronic accessories,$74.58,7,$26.10,$548.16,2/4/2019,4:09:00 PM,Credit card,$522.06,$4.76,$26.10,9,9
886779084,C,Naypyitaw,Normal,Male,Electronic accessories,$71.89,8,$28.76,$603.88,2/19/2019,11:33:00 AM,Ewallet,$575.12,$4.76,$28.76,5.5,6
790384466,C,Naypyitaw,Normal,Female,Health and beauty,$10.99,5,$2.75,$57.70,1/23/2019,10:18:00 AM,Credit card,$54.95,$4.76,$2.75,9.3,9
704104056,C,Naypyitaw,Member,Male,Health and beauty,$60.47,3,$9.07,$190.48,1/14/2019,10:55:00 AM,Credit card,$181.41,$4.76,$9.07,5.6,6
497376538,A,Yangon,Normal,Male,Sports and travel,$58.91,7,$20.62,$432.99,1/17/2019,3:15:00 PM,Ewallet,$412.37,$4.76,$20.62,9.7,10
651965970,A,Yangon,Normal,Male,Fashion accessories,$46.41,1,$2.32,$48.73,3/3/2019,8:06:00 PM,Credit card,$46.41,$4.76,$2.32,4,4
400804065,C,Naypyitaw,Member,Male,Health and beauty,$68.55,4,$13.71,$287.91,2/15/2019,8:21:00 PM,Credit card,$274.20,$4.76,$13.71,9.2,9
744167898,B,Mandalay,Normal,Female,Home and lifestyle,$97.37,10,$48.69,"$1,022.39",1/15/2019,1:48:00 PM,Credit card,$973.70,$4.76,$48.69,4.9,5
263125321,A,Yangon,Member,Male,Electronic accessories,$92.60,7,$32.41,$680.61,2/27/2019,12:52:00 PM,Credit card,$648.20,$4.76,$32.41,9.3,9
702720487,A,Yangon,Normal,Female,Electronic accessories,$46.61,2,$4.66,$97.88,2/26/2019,12:28:00 PM,Credit card,$93.22,$4.76,$4.66,6.6,7
605831050,B,Mandalay,Normal,Male,Fashion accessories,$27.18,2,$2.72,$57.08,3/15/2019,4:26:00 PM,Ewallet,$54.36,$4.76,$2.72,4.3,4
443609639,C,Naypyitaw,Member,Female,Home and lifestyle,$60.87,1,$3.04,$63.91,1/24/2019,1:24:00 PM,Cash,$60.87,$4.76,$3.04,5.5,6
864247918,A,Yangon,Member,Female,Sports and travel,$24.49,10,$12.25,$257.15,2/22/2019,3:15:00 PM,Cash,$244.90,$4.76,$12.25,8.1,8
359945395,B,Mandalay,Normal,Male,Health and beauty,$92.78,1,$4.64,$97.42,3/15/2019,10:50:00 AM,Credit card,$92.78,$4.76,$4.64,9.8,10
401094232,C,Naypyitaw,Member,Male,Home and lifestyle,$86.69,5,$21.67,$455.12,2/11/2019,6:38:00 PM,Ewallet,$433.45,$4.76,$21.67,9.4,9
751156198,B,Mandalay,Normal,Male,Sports and travel,$23.01,6,$6.90,$144.96,1/12/2019,4:45:00 PM,Ewallet,$138.06,$4.76,$6.90,7.9,8
324416833,C,Naypyitaw,Member,Female,Electronic accessories,$30.20,8,$12.08,$253.68,3/3/2019,7:30:00 PM,Ewallet,$241.60,$4.76,$12.08,5.1,5
474338305,C,Naypyitaw,Member,Male,Fashion accessories,$67.39,7,$23.59,$495.32,3/23/2019,1:23:00 PM,Ewallet,$471.73,$4.76,$23.59,6.9,7
759299521,A,Yangon,Member,Female,Fashion accessories,$48.96,9,$22.03,$462.67,3/4/2019,11:27:00 AM,Cash,$440.64,$4.76,$22.03,8,8
831816575,B,Mandalay,Member,Female,Electronic accessories,$75.59,9,$34.02,$714.33,2/23/2019,11:12:00 AM,Cash,$680.31,$4.76,$34.02,8,8
220686701,A,Yangon,Normal,Female,Home and lifestyle,$77.47,4,$15.49,$325.37,3/17/2019,4:36:00 PM,Cash,$309.88,$4.76,$15.49,4.2,4
618348551,A,Yangon,Normal,Female,Sports and travel,$93.18,2,$9.32,$195.68,1/16/2019,6:41:00 PM,Credit card,$186.36,$4.76,$9.32,8.5,9
257607754,A,Yangon,Normal,Female,Electronic accessories,$50.23,4,$10.05,$210.97,1/8/2019,5:12:00 PM,Cash,$200.92,$4.76,$10.05,9,9
559615987,B,Mandalay,Normal,Female,Health and beauty,$17.75,1,$0.89,$18.64,1/14/2019,10:38:00 AM,Cash,$17.75,$4.76,$0.89,8.6,9
189552313,C,Naypyitaw,Normal,Female,Fashion accessories,$62.18,10,$31.09,$652.89,1/31/2019,10:33:00 AM,Ewallet,$621.80,$4.76,$31.09,6,6
